,ku_eda,sk_eda,dynrange,slope,variance,entropy,insc,fd_mean,max_scr,min_scr,nSCR,meanAmpSCR,meanRespSCR,sumAmpSCR,sumRespSCR,Participant ID,Video ID,Gender,CMA,Video_ID_number,Valence,Arousal,Dominance,significance,arousal_category,valence_category,taskwiselabel,three_class_label
78,0.05590417713155516,0.4384681842634306,0.9999998451088163,0.28368242995729487,0.10438944283894921,0.38695345897366407,0.4358431425612894,0.30299641611649986,0.03546812264023443,0.9893958841485467,0.46749469172962566,0.01293557823210009,0.02580560649724915,0.024958601071519617,0.3127907977361768,35,V6,Male,HVLA,6,5.0,3.0,4.0,2.0,0,1,1,2
79,0.07289697186667633,0.47467105824510564,0.9999998439682791,0.3908679776542719,0.05154973285161547,0.5097218373807695,0.5033731641944907,0.3967135263897764,0.017239780263002095,0.9850668893132172,0.6047027107724514,0.020772186265523542,0.00697946685878963,0.05475589988259239,0.1847473284816375,35,V7,Male,HVHA,7,5.0,5.0,2.0,5.0,1,1,1,1
80,0.05054575869847228,0.41683974599823603,0.9999998482141942,0.20978119755370261,0.19966099872797627,0.42039499119890067,0.4499391967693939,0.19105992827081886,0.04221305455180868,0.9631828676598084,0.4362006549756512,0.03774766426958831,0.02651296829971182,0.07304830986387315,0.2700886375838052,35,V8,Male,HVLA,8,4.0,3.0,4.0,2.0,0,1,1,2
81,0.08225802502237181,0.48858788804097264,0.999999899299998,0.41610230208737436,0.053431175512788524,0.603022491734607,0.054630651902197735,0.4786806036581722,0.03343255744574653,0.8258275562255957,0.11559411038281464,0.027970622693495116,0.17435158501440925,0.018282740022577966,0.5283816452907392,8,0,Male,Baseline,0,4.0,3.0,3.0,4.0,0,1,0,1
82,0.07832387312311466,0.4829530214167982,0.9999998659816284,0.5293978830637895,0.20938085229872816,0.6569802469345678,0.28895259113070465,0.5406735788719951,0.2023187791321705,0.7516139471682629,0.235936050855422,0.13260693949295946,0.008907518993974326,0.14946492454074956,0.09856073315475039,8,V1,Male,LVLA,1,3.0,3.0,4.0,2.0,0,0,0,1
83,0.1671953049822736,0.45273051869420317,0.9999998541406645,0.5341401281519838,0.0556678547509512,0.5544588370320245,0.2666450190472727,0.6103732090953833,0.22390783124242017,0.8864426896386749,0.29863130684461703,0.1810084218324904,0.01152737752161383,0.22607532184310483,0.11134929363789695,8,V2,Male,LVLA,2,4.0,4.0,4.0,2.0,1,1,0,1
84,0.16482544107642125,0.5924152628304433,0.9999998667303402,0.6554635418668777,0.3751622521123766,0.7377331685527659,0.437128434079754,0.6295221556724937,0.30803829932127397,0.6398565888482945,0.2859778031764003,0.31612623493278225,0.02355353580137443,0.41820364171810936,0.17503354450470496,8,V3,Male,LVHA,3,4.0,3.0,3.0,2.0,0,1,0,0
85,0.18714534093444884,0.5607895526790552,0.9999998477872556,0.5431782195823054,0.03141587840808011,0.6856133421797725,0.39068312164596647,0.5807938675982258,0.2075789276096656,0.8677834636811622,0.29959890449701077,0.21588365259766923,0.013019761218608483,0.2973577520080349,0.1487560428199734,8,V4,Male,LVHA,4,3.0,2.0,3.0,3.0,0,0,0,0
86,0.09780535221898234,0.44671874533381484,0.9999998472567931,0.49509916692701356,0.03993767123807139,0.3022310745451282,0.21950562649529085,0.5725642073559979,0.18979342287817738,0.855422104689404,0.9567724745957534,0.2186495501106325,0.004110866248516698,0.8250174180326865,0.2517644416500816,8,V5,Male,HVHA,5,4.0,1.0,3.0,4.0,0,1,1,1
87,0.1486272252343402,0.48722153507426647,0.9999998504475729,0.4097150945789582,0.05899688041554099,0.3888122110387453,0.2442998300823143,0.5461934798522343,0.23681847420475974,0.7555796432124284,0.4653196291347381,0.27047022967375056,0.009185878962536025,0.5492810510583234,0.19156989466581792,8,V6,Male,HVLA,6,3.0,1.0,3.0,2.0,0,0,1,2
88,0.132120455730122,0.5026092770191197,0.9999998487582149,0.5051189494359974,0.05252808054414769,0.533090314388029,0.33329647486390623,0.45568587518533615,0.20561955099372584,0.8364028058109507,0.5107621639290483,0.262744581403817,0.00792507204610951,0.5807345110168372,0.18494260318967679,8,V7,Male,HVHA,7,4.0,2.0,3.0,2.0,0,1,1,1
89,0.3175710967748033,0.6635876966260659,0.9999998515288133,0.458217518561722,0.05761564099253341,0.48402317179499255,0.2897518423968501,0.5332335869221454,0.251356837864658,0.9084399486546774,0.2748305244209789,0.24959957742343378,0.07461918484973241,0.28380410593965155,0.37501564307574087,8,V8,Male,HVLA,8,4.0,2.0,4.0,4.0,0,1,1,2
90,0.23611871431171033,0.5347243513355686,0.999999841393813,0.5210720503892685,0.00040479659089038785,0.6195961861296753,0.21568657498979124,0.5559332293503927,0.02900578111012989,0.9446618101696583,0.3449403166544418,0.03224807047773762,0.03152017291066282,0.05072610881429045,0.25286744956207063,10,0,Male,Baseline,0,4.0,3.0,4.0,2.0,0,1,0,1
91,0.005822872830834838,0.3293409320528805,0.9999998499246985,0.7924737793199961,0.08525822003588399,0.17834005705352007,0.11708055975695279,0.6538266260956171,0.08976847466167073,0.9110186311121025,0.8307012391977665,0.09833634256329422,0.004766127244513415,0.31812007242168877,0.2493093457684565,10,V1,Male,LVHA,1,4.0,2.0,4.0,2.0,0,1,0,0
92,0.10238095417648926,0.3933516993111005,0.9999998437727933,0.538471266281019,0.00641465594922602,0.40166600103037364,0.20841110100307264,0.5378999061612322,0.08545413784138906,0.9318718807866739,0.9999999999999999,0.08827001622390389,0.005665444066020431,0.3522706297631535,0.2980446162652751,10,V2,Male,HVLA,2,4.0,1.0,4.0,2.0,0,1,1,2
93,0.12115532717765061,0.43855223334312715,0.9999998453173744,0.5502824120168055,0.012340334465888753,0.5166078691100116,0.2450663984218772,0.5817655163550832,0.09143393398873627,0.9462405674574091,0.3924762164094011,0.0801278003153534,0.018371757925072053,0.140216211659817,0.21434871701275104,10,V3,Male,LVLA,3,3.0,3.0,3.0,3.0,0,0,0,1
94,0.19093810056351704,0.43416432572216657,0.9999998446732745,0.5388217989721394,0.00818122485774464,0.5208485615577043,0.26924490364177783,0.5621392307655987,0.09546895083755069,0.9429746239231983,0.2541661850692889,0.11698265390513399,0.02905859750240154,0.14033772926289315,0.21264801974966985,10,V4,Male,HVHA,4,5.0,3.0,3.0,4.0,0,1,1,1
95,0.09090939409486565,0.4713135427681409,0.999999845534173,0.45212874892059174,0.019244762686587882,0.5100596662745578,0.2584676604485559,0.5210320681780001,0.08692297811507131,0.9270273316536721,0.26005761034863684,0.09751552923030074,0.05523535062439962,0.11932891820153885,0.3585968488615645,10,V5,Male,HVLA,5,5.0,3.0,5.0,3.0,0,1,1,2
96,0.08725855578663544,0.45242860286035835,0.999999853916892,0.37851751234020875,0.10066513951934784,0.6223725765587029,0.3289480628391567,0.5060198032275988,0.17554611111214938,0.8926962945199228,0.14576776770629007,0.11301182851174287,0.06304034582132564,0.07461406812245122,0.21027878779184817,10,V6,Male,LVHA,6,2.0,4.0,3.0,2.0,1,0,0,0
97,0.09320642882693779,0.31688342887117366,0.999999845435211,0.48465690963942176,0.01375938039846098,0.6985234586445888,0.3840096766354775,0.5784319452975494,0.064032026072382,0.9124196286737153,0.26729302690212453,0.06634577180516242,0.027617675312199812,0.07680516012769377,0.14413886658019132,10,V7,Male,LVLA,7,2.0,4.0,3.0,3.0,1,0,0,1
98,0.24926652410641947,0.5749418336263512,0.9999998457780374,0.431454773844386,0.018184687865995156,0.3164772683869179,0.19777022610311415,0.4608848510778774,0.10082283884876793,0.9574130541585817,0.24467266552947045,0.07024893074121427,0.020893371757925074,0.08179123124625783,0.1636016941851568,10,V8,Male,HVHA,8,5.0,3.0,4.0,3.0,0,1,1,1
99,0.07331579108203874,0.4207171716534937,0.9999998694615322,0.5189057024983812,0.012149897801537683,0.6561415710199965,0.055335094665399834,0.5571405325053327,0.05684820563582643,0.9478992709545656,0.18431323110496797,0.06520584261705245,0.08573487031700289,0.06030914355146599,0.34689920110958083,17,0,Female,Baseline,0,4.0,4.0,2.0,1.0,1,1,0,1
100,0.08771275608585397,0.45997640800477446,0.9999998608296741,0.49513556981652895,0.0031822799550238626,0.6287623446652741,0.02564126605063796,0.5399411395415984,0.018554126363198257,0.9064227842630886,0.11514937135027703,0.006727446561088236,0.1149135446685879,0.004450973179387278,0.35590519465411063,17,V1,Female,LVHA,1,3.0,4.0,1.0,2.0,1,0,0,0
101,0.11451415839991941,0.49387048259086785,0.9999998942381901,0.40373088727224027,0.035772287326961416,0.4022626282448418,0.02915382096944755,0.530210687405932,0.08023415610959346,0.7029017351389272,0.07135026729064868,0.11754805813572747,0.1084293948126801,0.037214452435782384,0.15786523030759694,17,V2,Female,HVLA,2,4.0,3.0,3.0,3.0,0,1,1,2
102,0.3108725217840688,0.6541148902418257,0.999999922969203,0.46847700772634193,0.0420887366236947,0.6947636367568775,0.05566403077745112,0.4475433559327704,0.03667459956267303,0.9638452643323878,0.06677252156111546,0.05062712262321405,0.2603746397694525,0.023174215227540176,0.5429194160492291,17,V3,Female,LVLA,3,2.0,4.0,3.0,4.0,1,0,0,1
103,0.08838348790222035,0.41054967844099344,0.9999998886672998,0.4175590774010619,0.061451010380588506,0.5097318081250886,0.07146563919757923,0.5055482233692373,0.12833805409093874,0.9091621187210838,0.18471837683050693,0.09923544674555329,0.03775216138328531,0.07865299218151887,0.13624249449803472,17,V4,Female,HVHA,4,5.0,5.0,4.0,3.0,1,1,1,1
104,0.2520264019782554,0.6627963157183783,0.999999907773545,0.4009268606857311,0.06398497318855133,0.4708515054219853,0.040129794311855455,0.4817617819099217,0.13270991607001323,0.769811298882592,0.055282238445909335,0.047014249844391114,0.03710374639769452,0.012808846167985017,0.047917994562171266,17,V5,Female,HVLA,5,3.0,2.0,1.0,1.0,0,0,1,2
105,0.23878199821666496,0.6525202244414727,0.999999907464553,0.43939351853665404,0.04026602547840845,0.6071534402846464,0.04224822564707896,0.4202762204228978,0.015863263474070813,0.9732128270239774,0.38713049352263174,0.008021104710229168,0.01255660765747221,0.014521444559932787,0.16102613897482376,17,V6,Female,LVHA,6,3.0,4.0,2.0,1.0,1,0,0,0
106,0.17397669570658866,0.5680127114594775,0.999999873787594,0.4862457118538529,0.011044481305625775,0.728020249051113,0.048846192507514416,0.5568850384435831,0.08723735954711297,0.8583247563908668,0.018389353120373028,0.010126323647474627,0.01981268011527378,0.0016125017632701462,0.012413741610599056,17,V7,Female,LVLA,7,1.0,4.0,1.0,1.0,1,0,0,1
107,0.20739090761312623,0.6106133112097407,0.9999998802040767,0.37948598975947945,0.04359391539125074,0.30275630606137494,0.034110177173795,0.3626489064199986,0.10080766217593679,0.9622220374046088,0.24467266552947045,0.040531617630351374,0.11329250720461094,0.03941382811025829,0.4209157569174866,17,V8,Female,HVHA,8,2.0,5.0,1.0,1.0,1,0,1,1
108,0.028965865054329396,0.29862903029822174,0.9999998497136608,0.5189754450829251,0.0022282729709150466,0.6388587234170826,0.04416024999074296,0.5352719593011278,0.01097032105994463,0.967591733414547,0.3842284540958707,0.015486752669057075,0.0600864553314121,0.025458301024437323,0.5098572830634845,19,0,Male,Baseline,0,4.0,2.0,4.0,4.0,0,1,0,1
109,0.08659601257834443,0.4839279109290612,0.999999877255471,0.42063243501153136,0.04737399146325451,0.6199864734237628,0.07933620342428932,0.429544703491801,0.012621696197922878,0.9706093251886387,0.3888904274395997,0.01506243428976173,0.028097982708933714,0.02673833710626409,0.285856675186584,19,V1,Male,LVHA,1,4.0,4.0,2.0,4.0,1,1,0,0
110,0.028864753961716047,0.3271672386687175,0.99999984862493,0.47339918451904744,0.004153571036448199,0.3805366857983987,0.04585590420448857,0.4923124697559398,0.009437780459307807,0.9737668965982968,0.3423535853623313,0.018003696959291528,0.014048991354466862,0.028407992255993504,0.11245617038722097,19,V2,Male,HVLA,2,2.0,2.0,1.0,2.0,0,0,1,2
111,0.018629807728594322,0.34050748297353745,0.9999998589355589,0.4191977540234942,0.026375812326158966,0.48903389257539587,0.07198363997763947,0.45143993679763184,0.008592015024392701,0.9871392195806424,0.3397094105729215,0.010563067557713276,0.023251244432800623,0.0168085357160506,0.23701953728837813,19,V3,Male,LVLA,3,2.0,2.0,4.0,4.0,0,0,0,1
112,0.09558254913064769,0.40719505205369344,0.9999998584811902,0.43090003071092625,0.03385453582202388,0.5070570524710063,0.12005421836164308,0.40272855892862447,0.0580439903417046,0.9376271742865949,0.15682959349745626,0.07356609887138128,0.13242074927953892,0.05998416592858393,0.42482727281159427,19,V4,Male,HVHA,4,5.0,4.0,1.0,1.0,1,1,1,1
113,0.050778521458569134,0.42886416805305017,0.9999998554818239,0.4152573345918496,0.0269102983195005,0.4615142864082147,0.08850535715419519,0.43452189703188804,0.009945441251148837,0.9800200183471338,0.5109432850034289,0.014232981153900244,0.03079971181556197,0.032433915791159916,0.3342628882412687,19,V5,Male,HVLA,5,5.0,1.0,5.0,1.0,0,1,1,2
114,0.03183109835650773,0.40319605210252146,0.999999869757308,0.3721480667035705,0.09271959890924467,0.6104691467080952,0.12978000287343994,0.3985902280641967,0.037338398246441626,0.9706605781800685,0.17444755290513883,0.02362520335611908,0.057907060518732,0.021069290691098065,0.2660175776587753,19,V6,Male,LVHA,6,5.0,5.0,5.0,4.0,1,1,0,0
115,0.07815381412365727,0.4694608734459852,0.999999872271949,0.39107767298683177,0.09321072803626197,0.6706467125935882,0.14707593837309613,0.4449361876546266,0.0351532760443482,0.9361944471171324,0.3268447405623157,0.021431394695051703,0.041735282009057226,0.0323527781375821,0.3259408715508437,19,V7,Male,LVLA,7,2.0,4.0,2.0,1.0,1,0,0,1
116,0.058497948425519815,0.3222212354127692,0.9999998541703776,0.3789824235087986,0.038025094083369404,0.29063780108811654,0.09394063127732027,0.3420191809190559,0.09133112210351392,0.9169714029537802,0.1039851381959736,0.12427199263201172,0.24135446685878967,0.07522039912654077,0.6699842862854936,19,V8,Male,HVHA,8,4.0,4.0,5.0,2.0,1,1,1,1
117,0.1654462541094301,0.5966975709699593,0.9999998873985367,0.45828493332083553,0.022833030146787676,0.6004844899125996,0.03183975701081797,0.4942522842544196,0.02344526388295002,0.8818729063487484,0.006200476341150889,0.00844617741587426,0.03386167146974063,0.0016858918146812482,0.03224133179549236,23,0,Male,Baseline,0,5.0,3.0,5.0,5.0,0,1,0,1
118,0.27147850002080043,0.663702721351821,0.9999998519996536,0.5059160828638558,0.002499562391115187,0.6983256915608829,0.061446054869451705,0.5238762526814577,0.005583043421333962,0.9871309025469043,0.19372165755995327,0.008416836575724177,0.06628242074927955,0.008336194632443783,0.29172059174102327,23,V1,Male,LVHA,1,4.0,3.0,5.0,5.0,0,1,0,0
119,0.016635028053262654,0.34496886871127985,0.9999998509334524,0.46287139434279817,0.005858659126275055,0.37388303528744604,0.03362911640110465,0.4943740193022108,0.007400920690296233,0.9788844484420843,0.170252202010433,0.015538199516133762,0.12463976945244958,0.013668120139232551,0.41076618212849125,23,V2,Male,HVLA,2,5.0,4.0,5.0,5.0,1,1,1,2
120,0.03334082145103702,0.43856233933399236,0.9999998597574484,0.44877601114190335,0.01921892130105948,0.5608594588846278,0.054924598520285556,0.4838462337574149,0.007931963332113295,0.9860545109524672,0.2901950858714265,0.006135644014835221,0.0072046109510086435,0.008708736176154487,0.08732353635483324,23,V3,Male,LVLA,3,4.0,3.0,5.0,5.0,0,1,0,1
121,0.10292086781285631,0.5206131335841611,0.9999998735847998,0.42303332361363355,0.02959355343561372,0.5235033024750906,0.059374770567543464,0.41039230757699197,0.004048215096837122,0.9184693827496323,0.18130834715658822,0.019098779862430325,0.030619596541786757,0.01760803259341028,0.13903502003259505,23,V4,Male,HVHA,4,5.0,4.0,5.0,5.0,1,1,1,1
122,0.09704705118881449,0.4988551937492418,0.9999998627141713,0.41803622770529625,0.028414484640228183,0.47261799695201123,0.06415122354764494,0.42452800644831123,0.009824487955716103,0.9929067590271281,0.38722789694228554,0.002290614582859434,0.0043882630337961775,0.004668322469555147,0.11229047695735433,23,V5,Male,HVLA,5,5.0,4.0,5.0,5.0,1,1,1,2
123,0.04161851172743264,0.43926843003528104,0.9999998597682819,0.49455603559320616,0.027810469025245428,0.6162152398695011,0.0914322903878121,0.5828858026426212,0.050644245533968686,0.9392710945270848,0.11842905462762793,0.04289419365008114,0.2327089337175793,0.0284761668483583,0.5884304224169312,23,V6,Male,LVHA,6,4.0,3.0,5.0,5.0,0,1,0,0
124,0.11582125660086023,0.5391738015413472,0.9999998897032304,0.3292931710153651,0.21359848766319922,0.6490814767988935,0.15270774817486582,0.3175650922854856,0.01120954996065096,0.9837253107384902,0.6143575246726509,0.009221087189889083,0.018168149354717462,0.025370727325868835,0.31262286736875367,23,V7,Male,LVLA,7,3.0,3.0,5.0,5.0,0,0,0,1
125,0.20769995538475317,0.55056179082406,0.9999998496781639,0.4689463903811962,0.016670962887042465,0.37011827695572963,0.11650353264565137,0.4347077633394997,0.039151575328289355,0.9480657147086519,0.21681192320205947,0.03876465489107936,0.060878962536023054,0.04099163891195131,0.3328064230468042,23,V8,Male,HVHA,8,5.0,4.0,5.0,5.0,1,1,1,1
126,0.04230494479564792,0.3872884552435565,0.9999998681928169,0.517239102822997,0.11592991646183944,0.7151101913852829,0.21866288952760468,0.639266772077392,0.19757797178327924,0.7965399556946582,0.1831714833271357,0.2669472711791212,0.15829559489501857,0.22040265023669733,0.47526738226999765,26,0,Female,Baseline,0,5.0,1.0,5.0,5.0,0,1,0,1
127,0.0705650180801539,0.3004155248406869,0.9999998487835291,0.4879308965234442,0.029222687987928878,0.6522758983861525,0.29695700840420874,0.5479360167847812,0.11568583781226772,0.9025788661510106,0.37436811558903493,0.15386856328656884,0.030214337175792503,0.25756098670888566,0.3109267970931,26,V1,Female,LVHA,1,2.0,5.0,4.0,2.0,1,0,0,0
128,0.048809553155151335,0.4215644894918794,0.9999998707238705,0.19067948861937445,0.24611508048478933,0.43501199611816643,0.16703968367264624,0.29085138152684037,0.14611380209183836,0.9245417716051497,0.027810895649301462,0.1751593238605862,0.0122478386167147,0.05328450830064294,0.02095894290624057,26,V2,Female,HVLA,2,5.0,1.0,5.0,5.0,0,1,1,2
129,0.04996647405198195,0.44603051335789423,0.9999998647972733,0.2867828801417034,0.1834377254540596,0.5362863550461472,0.18825637421220487,0.2941250398010912,0.022048479495013054,0.971658008688017,0.14393629178798076,0.022011054254798153,0.07528818443804036,0.016929055631057913,0.2866195766859705,26,V3,Female,LVLA,3,2.0,2.0,5.0,5.0,0,0,0,1
130,0.1130559169177685,0.4563488630583189,0.9999998585588118,0.5484408522093682,0.14016079886983288,0.518010054396552,0.2682083322713774,0.4715242468012052,0.2549464065772186,0.7536695404648889,0.15273459778765733,0.3648711376556374,0.052773775216138324,0.29088353137210615,0.14245234164807533,26,V4,Female,HVHA,4,5.0,1.0,5.0,5.0,0,1,1,1
131,0.05776214913557874,0.4592428613643127,0.9999998599753933,0.25724234562631837,0.18050018106313948,0.46122638577496966,0.19328482566253802,0.26335345564045937,0.04698521484631551,0.9634396425911901,0.21078042576243058,0.03198004780515548,0.04621243310004118,0.03310070741500827,0.25826332638699423,26,V5,Female,HVLA,5,5.0,1.0,5.0,5.0,0,1,1,2
132,0.0611121242226111,0.4641794880458605,0.9999998760309887,0.24942755685821633,0.32738444119934623,0.6073977335115046,0.22550474468539902,0.2722889188375363,0.06265498813904241,0.9861807932323763,0.03434367501148761,0.051607538147322975,0.6779538904899136,0.01695776312322571,1.0000000000000002,26,V6,Female,LVHA,6,1.0,4.0,3.0,5.0,1,0,0,0
133,0.07513753232326795,0.4872090224266701,0.9999998798767326,0.28024418483183056,0.3430504659059291,0.6743034706888658,0.23420057823020882,0.2869615876899202,0.017919239341804106,0.9811522700195179,0.12246171158194274,0.018512284432729037,0.055784273363524095,0.01264674409710326,0.19464799524465265,26,V7,Female,LVLA,7,2.0,3.0,4.0,5.0,0,0,0,1
134,0.09660457170340697,0.4328322678715032,0.9999998513045073,0.46287431763363446,0.06890742264458337,0.2980219500093697,0.18772413654812894,0.30528771491126194,0.24076728827242758,0.8062116310112989,0.1022698724321921,0.4260684714230908,0.1570605187319885,0.2548668391241431,0.43877068956008747,26,V8,Female,HVHA,8,5.0,4.0,5.0,5.0,1,1,1,1
135,0.2259185302040811,0.5599724364185358,0.9999998458583953,0.4807538829221608,0.04171778175935272,0.7311888430207452,0.7670381456916496,0.48119356620142206,0.17518794516042846,0.8760583849058372,0.2718888461948329,0.1608665900654641,0.02105963201064066,0.1894944642040146,0.16703528467096368,33,0,Male,Baseline,0,4.0,5.0,2.0,4.0,1,1,0,1
136,0.0229244870440541,0.3096727181171525,0.9999998444701826,0.41256606117063593,0.051177710438690495,0.6373543762661642,0.5868260869688101,0.4399122343232375,0.04325231045313404,0.9674906833197203,0.22298194987636902,0.04775620208760595,0.03667146974063401,0.05159873368958503,0.22560943322030108,33,V1,Male,LVHA,1,4.0,5.0,4.0,4.0,1,1,0,0
137,0.038144192565009574,0.41891179976188536,0.9999998430795911,0.39238984403283306,0.02948537390814257,0.3625119279067368,0.3211466356466705,0.4356633355941474,0.030397689318868437,0.9688717596417673,0.2660269652825724,0.0368371133224495,0.021325648414985594,0.04622368663145311,0.12373892973086492,33,V2,Male,HVLA,2,2.0,5.0,2.0,3.0,1,0,1,2
138,0.04092219915197874,0.27492204561096906,0.9999998433737904,0.4405587513835554,0.026158777269629868,0.5596047778543238,0.4738784968799046,0.44748480809995195,0.08585348122942814,0.9500761218779998,0.20189575391014417,0.056717481787594344,0.04250720461095102,0.05645856668417207,0.23269721308670938,33,V3,Male,LVLA,3,3.0,2.0,4.0,4.0,0,0,0,1
139,0.039471866868784344,0.29993284137214865,0.9999998468050969,0.3638656161153707,0.07092206208401508,0.5009506895452236,0.40191861953024843,0.40026293629824516,0.08490622598559378,0.9728914606091065,0.19516047664699482,0.07857884199386767,0.04837381638534377,0.07600823052172515,0.2511639503719273,33,V4,Male,HVHA,4,4.0,3.0,5.0,4.0,0,1,1,1
140,0.0680284579327074,0.4341449931855529,0.9999998451382953,0.38435276555103126,0.03865128293180013,0.40307301441623,0.32403251851019493,0.45315662614025015,0.08788484720079853,0.955074319370521,0.07594117824176197,0.07828931558564924,0.10518731988472621,0.0386993289824443,0.24653457195787884,33,V5,Male,HVLA,5,4.0,3.0,4.0,3.0,0,1,1,2
141,0.07495367772900646,0.42729097349043355,0.9999998442300556,0.4541700730306382,0.02542294740009901,0.6297167637980334,0.44478737394364903,0.4996845361567157,0.0323564395926237,0.9606721052143905,0.28215791747937735,0.02716007440750076,0.035158501440922196,0.03293821869663275,0.2217157122914777,33,V6,Male,LVHA,6,3.0,4.0,5.0,3.0,1,0,0,0
142,0.0752754207969765,0.46515940662271715,0.9999998449984828,0.4479361501809653,0.03024966929963617,0.6747244842151128,0.47114517726152405,0.4688557804550969,0.030850524602866088,0.9531710539532844,0.4086209508824318,0.018290299956395174,0.03518251681075889,0.033778800642003136,0.376938965097698,33,V7,Male,LVLA,7,2.0,5.0,5.0,5.0,1,0,0,1
143,0.1263845863339269,0.5535806283790053,0.9999998446408485,0.6433962450130981,0.033385312035533375,0.3057212286281583,0.22550599513791467,0.6974928493890309,0.06778738295600993,0.9332432941735154,0.3004548489693194,0.07114117504362534,0.058357348703170026,0.09858127677353255,0.36338397677490764,33,V8,Male,HVHA,8,5.0,5.0,3.0,5.0,1,1,1,1
144,0.021117384595039687,0.3586601615054875,0.9999998551692729,0.5159269070329666,0.018342535154322173,0.8353345240525725,0.16678318847428236,0.5691196424754428,0.06603385068519152,0.8551098462576205,0.1579113480275657,0.07329597305968637,0.16116714697406345,0.05459007724444685,0.5619435167874433,37,0,Male,Baseline,0,4.0,4.0,4.0,3.0,1,1,0,1
145,0.041049599804349544,0.3104700197489401,0.9999998609578995,0.635303066092795,0.08642452856211805,0.6456117901583163,0.2193866763379096,0.6099624816042551,0.10125528447452871,0.8948404984082517,0.26982151279052924,0.15747057959026756,0.04565103484411842,0.19850865282661692,0.2893032370957267,37,V1,Male,LVHA,1,3.0,3.0,3.0,4.0,0,0,0,0
146,0.0485544880029925,0.3574691008913977,0.9999998523864219,0.37679260963814315,0.04679850018221787,0.39055157931263107,0.1474242070940494,0.4306498802057751,0.1131467687506327,0.9300296650549169,0.2064999781748025,0.1799086355734566,0.0648414985590778,0.18172718469366275,0.33710143847955454,37,V2,Male,HVLA,2,4.0,4.0,4.0,2.0,1,1,1,2
147,0.061207424405840906,0.3948838014851468,0.9999998469599095,0.47025319828530343,0.021575023574541507,0.5532055934286735,0.2440205917300727,0.5176155175100078,0.08089582781187764,0.8988339919106806,0.42711977469190243,0.09921169656561404,0.01123919308357349,0.18704900801787003,0.19340512044304425,37,V3,Male,LVLA,3,2.0,3.0,4.0,5.0,0,0,0,1
148,0.06618961710817647,0.41456868459335927,0.9999998484536955,0.4678126193906671,0.0322886407774687,0.5491632402826419,0.26399919734217026,0.5113455804999781,0.09828164014209638,0.9271524495455601,0.4304850420911741,0.10601057357442813,0.008079456566488265,0.20122347907982546,0.15621439582893112,37,V4,Male,HVHA,4,4.0,4.0,4.0,5.0,1,1,1,1
149,0.10214271990912849,0.29604612824954474,0.9999998492176271,0.4582720456291809,0.023872840229310778,0.48086468590852816,0.2083875517574688,0.44802226523986977,0.08541412537867091,0.9376627685975821,0.20429918820946577,0.10713708010061887,0.0313400576368876,0.0920213816462622,0.1570197197587503,37,V5,Male,HVLA,5,5.0,4.0,4.0,4.0,1,1,1,2
150,0.07189920621764204,0.44000773687421346,0.9999998531403449,0.6054267730332976,0.07220824575994433,0.6264915338315737,0.30476779467634707,0.6089966773268449,0.16696708750692038,0.8937599566281755,0.2830595054078672,0.14814532882602427,0.023840712601519518,0.19453263063500467,0.18573537177395588,37,V6,Male,LVHA,6,3.0,3.0,1.0,4.0,0,0,0,0
151,0.08099053910967904,0.35857119382449754,0.9999998594468668,0.4213373539158378,0.0988458266359681,0.6969143103189861,0.3309494805536505,0.3841027212989603,0.12353214035971441,0.8590416048720912,0.09629540483144813,0.15127263575712388,0.05295389048991356,0.08695239580814201,0.15569391084568393,37,V7,Male,LVLA,7,2.0,4.0,4.0,5.0,1,0,0,1
152,0.12050604015953548,0.4678053217744441,0.9999998468851098,0.5884800940527773,0.031068350617560508,0.32407466021930853,0.20878647957199892,0.4882498371446491,0.13470667004470577,0.8649729308982164,0.6273079957338793,0.17354280831516497,0.005960178150379882,0.4638297147414097,0.16837440549909138,37,V8,Male,HVHA,8,4.0,4.0,2.0,4.0,1,1,1,1
153,0.16769054780464707,0.5084704850785905,0.9999998593735593,0.5764409646072113,0.07166282108988926,0.6316191048440087,0.24183594839703862,0.5545801760591759,0.12327079016218491,0.9011897139696952,0.5259269485785073,0.10479459977669849,0.016930835734870323,0.23852952160112367,0.24965360564174224,39,0,Female,Baseline,0,5.0,4.0,5.0,4.0,1,1,0,1
154,0.03518442021362539,0.409997157491129,0.999999849942051,0.4121237554315207,0.05887862371280421,0.6277680338364116,0.28675589510626043,0.4645693017027557,0.08935064269794812,0.9277620424980301,0.4483875041428921,0.09258446488381479,0.020028818443804036,0.17226132358247762,0.23022912480256405,39,V1,Female,LVHA,1,4.0,4.0,4.0,2.0,1,1,0,0
155,0.07064530159864849,0.397917845865693,0.9999998490519425,0.4095636287471613,0.043906382040176974,0.3865002811033844,0.20736328129003154,0.5391294845501112,0.10742991377851219,0.8785148797772999,0.381307836407204,0.13455276209017777,0.019380403458213267,0.22900865647871124,0.23472454984029717,39,V2,Female,HVLA,2,5.0,5.0,5.0,5.0,1,1,1,2
